identity_id,platform,platform_username,ou,status,role_or_group,privilege_level,last_login,mfa_enabled,api_key_age_days,department,admin_justified,token_scope
ID0391,Okta,,,not_applicable,,standard,,True,,Engineering,False,
ID0392,AD,svc-above-prod,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2025-10-29,True,,IT,False,
ID0392,AWS,svc-above-prod,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2026-04-13,False,130.0,IT,False,read_only
ID0392,Okta,,,not_applicable,,standard,,True,,IT,False,
ID0393,AD,svc-produce-prod,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2025-11-28,True,,Engineering,True,
ID0393,AWS,svc-produce-prod,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-11-28,True,34.0,Engineering,True,admin
ID0393,Okta,,,not_applicable,,standard,2025-11-28,True,,Engineering,True,
ID0394,AD,svc-similar-prod,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2025-12-01,False,,Engineering,True,
ID0394,AWS,svc-similar-prod,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-02-21,True,70.0,Engineering,True,admin
ID0394,Okta,,,not_applicable,,standard,,True,,Engineering,True,
ID0395,AD,svc-energy-dev,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2025-05-17,True,,Engineering,False,
ID0395,AWS,svc-energy-dev,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-11-02,True,43.0,Engineering,False,read_only
ID0395,Okta,,,not_applicable,,standard,,False,,Engineering,False,
ID0396,AD,svc-draw-prod,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2025-12-21,False,,Engineering,True,
ID0396,AWS,svc-draw-prod,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-12-21,True,54.0,Engineering,True,admin
ID0396,Okta,,,not_applicable,,standard,2025-12-21,True,,Engineering,True,
ID0397,AD,svc-rule-prod,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2025-11-02,True,,Engineering,True,
ID0397,AWS,svc-rule-prod,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-11-02,False,176.0,Engineering,True,admin
ID0397,Okta,,,not_applicable,,standard,2025-11-02,True,,Engineering,True,
ID0398,AD,svc-understand-prod,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-02-11,True,,IT,True,
ID0398,AWS,svc-understand-prod,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-02-11,True,620.0,IT,True,admin
ID0398,Okta,,,not_applicable,,standard,2026-02-11,True,,IT,True,
ID0399,AD,svc-guy-test,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2025-07-09,False,,Engineering,True,
ID0399,AWS,svc-guy-test,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-06-05,True,45.0,Engineering,True,admin
ID0399,Okta,,,not_applicable,,standard,,True,,Engineering,True,
ID0400,AD,svc-forget-prod,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access|GG-Domain-Admins,admin,2026-05-03,False,,Engineering,True,
ID0400,AWS,svc-forget-prod,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-04-19,True,509.0,Engineering,True,admin
ID0400,Okta,,,not_applicable,,standard,,True,,Engineering,True,
